source_file,id_LC,h2_consumption,elec_consumption,elec_consumption - ethanol,elec_production - ethanol,biomass_consumption - ethanol,natgas_consumption,natgas_consumption - ethanol,investment_cost,investment_cost - ethanol,fixed_om_cost,fixed_om_cost - ethanol,variable_om_cost,variable_om_cost - ethanol,modified capture cost,modified emissions cost,h2_production,ethane_consumption,natgas_production,co2captured_consumption,gasoline_production,LCOE ($/t-ethylene)
LCOE_BIO_ETHYLENE_5.xlsx,NW_B-H2in,45.88328106417707,6.159635720739899,10.452929675842567,0.0,731.5650132921048,0.0,63.56955424938076,11.843234411429817,8.867721760404237e-05,11.386217261862534,1.8810319008724457e-05,1.5613297332705607,-115.58727210015257,-228.39508433695,-319.6365977128432,,,,,,218.80234874639888
LCOE_BIO_ETHYLENE_5.xlsx,CA_B-H2in,49.005245629888854,8.390258215225696,14.238306137262882,0.0,731.5650132921048,0.0,63.56552307083433,11.843234411429817,8.867721760404237e-05,11.386217261862534,1.8810319008724457e-05,1.5613297332705607,-115.58727210015257,-230.65366427388153,-319.6365977128432,,,,,,225.67770115253876
LCOE_BIO_ETHYLENE_5.xlsx,TX_B-H2in,30.928825954381033,4.639059276798712,7.872504573471297,0.0,731.5650132921048,0.0,61.74668311191885,11.843234411429817,8.867721760404237e-05,11.386217261862534,1.8810319008724457e-05,1.5613297332705607,-115.58727210015257,-200.15081203908198,-319.6365977128432,,,,,,226.16829325069654
LCOE_BIO_ETHYLENE_5.xlsx,SW_B-H2in,43.53472287017783,6.428594366242077,10.909353713659925,0.0,731.5650132921048,0.0,63.569141864448994,11.843234411429817,8.867721760404237e-05,11.386217261862534,1.8810319008724457e-05,1.5613297332705607,-115.58727210015257,-211.61468701358632,-319.6365977128432,,,,,,233.95915817415113
LCOE_BIO_ETHYLENE_5.xlsx,CEN_B-H2in,42.449420520665385,5.775700682710142,9.801390179910344,0.0,731.5650132921048,0.0,62.2092817010446,11.843234411429817,8.867721760404237e-05,11.386217261862534,1.8810319008724457e-05,1.5613297332705607,-115.58727210015257,-176.35174552954027,-319.6365977128432,,,,,,265.01607992799865
LCOE_BIO_ETHYLENE_5.xlsx,NCEN_B-H2in,45.748419218280105,7.062405222283659,11.984933602853829,0.0,731.5650132921048,0.0,62.20952727858823,11.843234411429817,8.867721760404237e-05,11.386217261862534,1.8810319008724457e-05,1.5613297332705607,-115.58727210015257,-152.97227072174184,-319.6365977128432,,,,,,295.16504697347256
LCOE_BIO_ETHYLENE_5.xlsx,SE_B-H2in,49.84177556876447,8.760550606697674,14.866694000285923,0.0,731.5650132921048,0.0,62.20925389981324,11.843234411429817,8.867721760404237e-05,11.386217261862534,1.8810319008724457e-05,1.5613297332705607,-115.58727210015257,-139.37595315956622,-319.6365977128432,,,,,,317.43435328920356
LCOE_BIO_ETHYLENE_5.xlsx,MIDAT_B-H2in,51.91984530562416,9.036395993775175,15.334804869702783,0.0,731.5650132921048,0.0,62.21188111617626,11.843234411429817,8.867721760404237e-05,11.386217261862534,1.8810319008724457e-05,1.5613297332705607,-115.58727210015257,-128.11354308774114,-319.6365977128432,,,,,,331.52141657074577
LCOE_BIO_ETHYLENE_5.xlsx,NE_B-H2in,54.88749502649667,10.891183132100691,18.48238703195523,0.0,731.5650132921048,0.0,62.21118145185383,11.843234411429817,8.867721760404237e-05,11.386217261862534,1.8810319008724457e-05,1.5613297332705607,-115.58727210015257,-108.27218707528428,-319.6365977128432,,,,,,359.3320919403306
LCOE_SC_ESC_5.xlsx,CA_F-H2in-CH4out,32.43071034884588,0.0,,,,0.0,,236.76830652142303,,129.58629749253777,,-49.257270809000964,,0.0,29.848444277104196,0.0,452.54756324196904,-33.29477175151115,,,798.6292793213679
LCOE_SC_ESC_5.xlsx,NW_F-H2in-CH4out,17.740909890218617,0.0,,,,0.0,,236.76830652142303,,129.58629749253777,,-49.257270809000964,,0.0,29.848444277104196,0.0,452.54756324196904,-17.62145287496317,,,799.6127977392887
LCOE_SC_ESC_5.xlsx,CA_F-H2in,1.8778639866453066,0.0,,,,0.0,,236.76830652142303,,129.58629749253777,,-49.257270809000964,,0.0,29.848444277103674,0.0,452.54756324196904,0.0,,,801.371204710678
LCOE_SC_ESC_5.xlsx,MIDAT_F-H2in,1.8818211833746017,0.0,,,,0.0,,236.76830652142303,,129.58629749253777,,-49.257270809000964,,0.0,29.848444277103674,0.0,452.54756324196904,0.0,,,801.3751619074072
LCOE_SC_ESC_5.xlsx,SE_F-H2in,2.2547191021937847,0.0,,,,0.0,,236.76830652142303,,129.58629749253777,,-49.257270809000964,,0.0,29.848444277103674,0.0,452.54756324196904,0.0,,,801.7480598262265
LCOE_SC_ESC_5.xlsx,NCEN_F-H2in,2.292591317247062,0.0,,,,0.0,,236.76830652142303,,129.58629749253777,,-49.257270809000964,,0.0,29.848444277103674,0.0,452.54756324196904,0.0,,,801.7859320412796
LCOE_SC_ESC_5.xlsx,CEN_F-H2in,2.292591317247062,0.0,,,,0.0,,236.76830652142303,,129.58629749253777,,-49.257270809000964,,0.0,29.848444277103674,0.0,452.54756324196904,0.0,,,801.7859320412796
LCOE_SC_ESC_5.xlsx,SW_F-H2in,2.292591317247062,0.0,,,,0.0,,236.76830652142303,,129.58629749253777,,-49.257270809000964,,0.0,29.848444277103674,0.0,452.54756324196904,0.0,,,801.7859320412796
LCOE_SC_ESC_5.xlsx,TX_F-H2in,2.292591317247062,0.0,,,,0.0,,236.76830652142303,,129.58629749253777,,-49.257270809000964,,0.0,29.848444277103674,0.0,452.54756324196904,0.0,,,801.7859320412796
LCOE_SC_ESC_5.xlsx,NW_F-H2in,2.292591317247062,0.0,,,,0.0,,236.76830652142303,,129.58629749253777,,-49.257270809000964,,0.0,29.848444277103674,0.0,452.54756324196904,0.0,,,801.7859320412796
LCOE_SC_ESC_5.xlsx,TX_F-H2in-CH4out,22.44771786982689,0.0,,,,0.0,,236.76830652142303,,129.58629749253777,,-49.257270809000964,,0.0,29.848444277104196,0.0,452.54756324196904,-19.827290979594004,,,802.113767614266
LCOE_SC_ESC_5.xlsx,NCEN_F-H2in-CH4out,22.44771786982689,0.0,,,,0.0,,236.76830652142303,,129.58629749253777,,-49.257270809000964,,0.0,29.848444277104196,0.0,452.54756324196904,-19.827290979594004,,,802.113767614266
LCOE_SC_ESC_5.xlsx,CEN_F-H2in-CH4out,22.44771786982689,0.0,,,,0.0,,236.76830652142303,,129.58629749253777,,-49.257270809000964,,0.0,29.848444277104196,0.0,452.54756324196904,-19.827290979594004,,,802.113767614266
LCOE_SC_ESC_5.xlsx,SE_F-H2in-CH4out,22.44771786982689,0.0,,,,0.0,,236.76830652142303,,129.58629749253777,,-49.257270809000964,,0.0,29.848444277104196,0.0,452.54756324196904,-19.827290979594004,,,802.113767614266
LCOE_SC_ESC_5.xlsx,MIDAT_F-H2in-CH4out,22.44771786982689,0.0,,,,0.0,,236.76830652142303,,129.58629749253777,,-49.257270809000964,,0.0,29.848444277104196,0.0,452.54756324196904,-19.827290979594004,,,802.113767614266
LCOE_SC_ESC_5.xlsx,NE_F-H2in-CH4out,22.44771786982689,0.0,,,,0.0,,236.76830652142303,,129.58629749253777,,-49.257270809000964,,0.0,29.848444277104196,0.0,452.54756324196904,-19.827290979594004,,,802.113767614266
LCOE_SC_ESC_5.xlsx,NE_F-H2in,3.290075636785981,0.0,,,,0.0,,236.76830652142303,,129.58629749253777,,-49.257270809000964,,0.0,29.848444277103674,0.0,452.54756324196904,0.0,,,802.7834163608185
LCOE_SC_ESC_5.xlsx,MIDAT_F-NGin,0.0,0.0,,,,2.1502172339540175,,236.76830652142303,,129.58629749253777,,-49.257270809000964,,0.0,33.218735840265985,0.0,452.54756324196904,0.0,,,805.0138495211489
LCOE_SC_ESC_5.xlsx,SE_F-NGin,0.0,0.0,,,,2.1502172339540175,,236.76830652142303,,129.58629749253777,,-49.257270809000964,,0.0,33.218735840265985,0.0,452.54756324196904,0.0,,,805.0138495211489
LCOE_SC_ESC_5.xlsx,CEN_F-NGin,0.0,0.0,,,,2.1502172339540175,,236.76830652142303,,129.58629749253777,,-49.257270809000964,,0.0,33.218735840265985,0.0,452.54756324196904,0.0,,,805.0138495211489
LCOE_SC_ESC_5.xlsx,NCEN_F-NGin,0.0,0.0,,,,2.1502172339540175,,236.76830652142303,,129.58629749253777,,-49.257270809000964,,0.0,33.218735840265985,0.0,452.54756324196904,0.0,,,805.0138495211489
LCOE_SC_ESC_5.xlsx,TX_F-NGin,0.0,0.0,,,,2.1502172339540175,,236.76830652142303,,129.58629749253777,,-49.257270809000964,,0.0,33.218735840265985,0.0,452.54756324196904,0.0,,,805.0138495211489
LCOE_SC_ESC_5.xlsx,NW_F-NGin,0.0,0.0,,,,2.5800212044412296,,236.76830652142303,,129.58629749253777,,-49.257270809000964,,0.0,33.218735840265985,0.0,452.54756324196904,0.0,,,805.4436534916362
LCOE_SC_ESC_5.xlsx,CA_F-NGin,0.0,0.0,,,,2.5800212044412296,,236.76830652142303,,129.58629749253777,,-49.257270809000964,,0.0,33.218735840265985,0.0,452.54756324196904,0.0,,,805.4436534916362
LCOE_SC_ESC_5.xlsx,SW_F-NGin,0.0,0.0,,,,2.5800212044412296,,236.76830652142303,,129.58629749253777,,-49.257270809000964,,0.0,33.218735840265985,0.0,452.54756324196904,0.0,,,805.4436534916362
LCOE_SC_ESC_5.xlsx,SW_F-H2in-CH4out,18.38694958538897,0.0,,,,0.0,,236.76830652142303,,129.58629749253777,,-49.257270809000964,,0.0,29.848444277104196,0.0,452.54756324196904,-11.965854215222025,,,805.9144360942
LCOE_SC_ESC_5.xlsx,NE_F-NGin,0.0,0.0,,,,3.7380996114783827,,236.76830652142303,,129.58629749253777,,-49.257270809000964,,0.0,33.218735840265985,0.0,452.54756324196904,0.0,,,806.6017318986732
LCOE_SC_ESC_5.xlsx,MIDAT_F-CC90-NGin,0.0,3.4068656349171125,,,,3.7613150642871864,,258.2334009198329,,141.334415469421,,-46.79224006554788,,-27.382739096821183,33.218735840265836,0.0,452.54756324196904,0.0,,,818.327317008324
LCOE_SC_ESC_5.xlsx,SE_F-CC90-NGin,0.0,3.4068656349171125,,,,3.7613150642871864,,258.2334009198329,,141.334415469421,,-46.79224006554788,,-27.382739096821183,33.218735840265836,0.0,452.54756324196904,0.0,,,818.327317008324
LCOE_SC_ESC_5.xlsx,CEN_F-CC90-NGin,0.0,3.4068656349171125,,,,3.7613150642871864,,258.2334009198329,,141.334415469421,,-46.79224006554788,,-27.382739096821183,33.218735840265836,0.0,452.54756324196904,0.0,,,818.327317008324
LCOE_SC_ESC_5.xlsx,NE_F-CC90-NGin,0.0,3.4068656349171125,,,,3.7613150642871864,,258.2334009198329,,141.334415469421,,-46.79224006554788,,-27.382739096821183,33.218735840265836,0.0,452.54756324196904,0.0,,,818.327317008324
LCOE_SC_ESC_5.xlsx,NCEN_F-CC90-NGin,0.0,3.4068656349171125,,,,3.7613150642871864,,258.2334009198329,,141.334415469421,,-46.79224006554788,,-27.382739096821183,33.218735840265836,0.0,452.54756324196904,0.0,,,818.327317008324
LCOE_SC_ESC_5.xlsx,SW_F-CC90-NGin,0.0,3.473826916860774,,,,3.7380996114783827,,258.2334009198329,,141.334415469421,,-46.79224006554788,,-27.424081121985996,33.218735840265836,0.0,452.54756324196904,0.0,,,818.3297208122941
LCOE_SC_ESC_5.xlsx,NW_F-CC90-NGin,0.0,3.473826916860774,,,,3.7380996114783827,,258.2334009198329,,141.334415469421,,-46.79224006554788,,-27.424081121985996,33.218735840265836,0.0,452.54756324196904,0.0,,,818.3297208122941
LCOE_SC_ESC_5.xlsx,CA_F-CC90-NGin,0.0,3.473826916860774,,,,3.7380996114783827,,258.2334009198329,,141.334415469421,,-46.79224006554788,,-27.424081121985996,33.218735840265836,0.0,452.54756324196904,0.0,,,818.3297208122941
LCOE_SC_ESC_5.xlsx,TX_F-CC90-NGin,0.0,3.473826916860774,,,,3.7380996114783827,,258.2334009198329,,141.334415469421,,-46.79224006554788,,-27.424081121985996,33.218735840265836,0.0,452.54756324196904,0.0,,,818.3297208122941
LCOE_SC_ESC_5.xlsx,CEN_F-NGin-H2out,0.0,0.0,,,,18.71319013954618,,236.7683070287798,,129.5862977462161,,-49.262240069007916,,0.0,76.50448967012846,-24.118021435171716,452.54756324196904,0.0,,,840.7395863224599
LCOE_SC_ESC_5.xlsx,SE_F-NGin-H2out,0.0,0.0,,,,31.00755360877234,,236.7683070287798,,129.5862977462161,,-49.262240069007916,,0.0,76.50448967012846,-29.444500200587196,452.54756324196904,0.0,,,847.7074710262707
LCOE_SC_ESC_5.xlsx,NCEN_F-NGin-H2out,0.0,0.0,,,,27.557881974255686,,236.7683070287798,,129.5862977462161,,-49.262240069007916,,0.0,76.50448967012846,-23.270616097830075,452.54756324196904,0.0,,,850.431683494511
LCOE_SC_ESC_5.xlsx,NW_F-NGin-H2out,0.0,0.0,,,,29.766158503536676,,236.7683070287798,,129.5862977462161,,-49.262240069007916,,0.0,76.50448967012846,-24.168845007176433,452.54756324196904,0.0,,,851.7417311144458
LCOE_SC_ESC_5.xlsx,MIDAT_F-NGin-H2out,0.0,0.0,,,,35.71607505566368,,236.7683070287798,,129.5862977462161,,-49.262240069007916,,0.0,76.50448967012846,-28.958094954547988,452.54756324196904,0.0,,,852.9023977192012
LCOE_SC_ESC_5.xlsx,CA_F-NGin-H2out,0.0,0.0,,,,35.71607505566368,,236.7683070287798,,129.5862977462161,,-49.262240069007916,,0.0,76.50448967012846,-28.958094954547988,452.54756324196904,0.0,,,852.9023977192012
LCOE_SC_ESC_5.xlsx,NE_F-NGin-H2out,0.0,0.0,,,,35.71607505566368,,236.7683070287798,,129.5862977462161,,-49.262240069007916,,0.0,76.50448967012846,-28.958094954547988,452.54756324196904,0.0,,,852.9023977192012
LCOE_SC_ESC_5.xlsx,SW_F-NGin-H2out,0.0,0.0,,,,51.74773217339671,,236.7683070287798,,129.5862977462161,,-49.262240069007916,,0.0,76.50448967012846,-42.255517596402086,452.54756324196904,0.0,,,855.6366321950801
LCOE_SC_ESC_5.xlsx,TX_F-NGin-H2out,0.0,0.0,,,,52.06911125878684,,236.7683070287798,,129.5862977462161,,-49.262240069007916,,0.0,76.50448967012846,-42.53911524143464,452.54756324196904,0.0,,,855.6744136354378
LCOE_SC_ESC_5.xlsx,CEN_F-CC90-NGin-H2out,0.0,4.00708956475321,,,,18.71319013954618,,280.92664042397126,,153.76063060605685,,-46.59224006526772,,-53.74259378055254,76.50448967012832,-24.118021435171716,452.54756324196904,0.0,,,862.0067483654329
LCOE_SC_ESC_5.xlsx,SE_F-CC90-NGin-H2out,0.0,4.00708956475321,,,,18.71319013954618,,280.92664042397126,,153.76063060605685,,-46.59224006526772,,-53.74259378055254,76.50448967012832,-24.118021435171716,452.54756324196904,0.0,,,862.0067483654329
LCOE_SC_ESC_5.xlsx,MIDAT_F-CC90-NGin-H2out,0.0,4.00708956475321,,,,18.71319013954618,,280.92664042397126,,153.76063060605685,,-46.59224006526772,,-53.74259378055254,76.50448967012832,-24.118021435171716,452.54756324196904,0.0,,,862.0067483654329
LCOE_SC_ESC_5.xlsx,NE_F-CC90-NGin-H2out,0.0,4.00708956475321,,,,18.71319013954618,,280.92664042397126,,153.76063060605685,,-46.59224006526772,,-53.74259378055254,76.50448967012832,-24.118021435171716,452.54756324196904,0.0,,,862.0067483654329
LCOE_SC_ESC_5.xlsx,NCEN_F-CC90-NGin-H2out,0.0,3.9633893407219944,,,,27.557881974255686,,280.92664042397126,,153.76063060605685,,-46.59224006526772,,-63.16499161294055,76.50448967012832,-23.270616097830075,452.54756324196904,0.0,,,862.232747481065
LCOE_SC_ESC_5.xlsx,TX_F-CC90-NGin-H2out,0.0,3.9633893407219944,,,,27.557881974255686,,280.92664042397126,,153.76063060605685,,-46.59224006526772,,-63.16499161294055,76.50448967012832,-23.270616097830075,452.54756324196904,0.0,,,862.232747481065
LCOE_SC_ESC_5.xlsx,SW_F-CC90-NGin-H2out,0.0,3.9633893407219944,,,,27.557881974255686,,280.92664042397126,,153.76063060605685,,-46.59224006526772,,-63.16499161294055,76.50448967012832,-23.270616097830075,452.54756324196904,0.0,,,862.232747481065
LCOE_SC_ESC_5.xlsx,NW_F-CC90-NGin-H2out,0.0,3.9633893407219944,,,,27.557881974255686,,280.92664042397126,,153.76063060605685,,-46.59224006526772,,-63.16499161294055,76.50448967012832,-23.270616097830075,452.54756324196904,0.0,,,862.232747481065
LCOE_SC_ESC_5.xlsx,CA_F-CC90-NGin-H2out,0.0,3.9633893407219944,,,,27.557881974255686,,280.92664042397126,,153.76063060605685,,-46.59224006526772,,-63.16499161294055,76.50448967012832,-23.270616097830075,452.54756324196904,0.0,,,862.232747481065
LCOE_SC_ESC_5.xlsx,NE_F-Ein,0.0,70.57943021286056,,,,0.0,,313.6807225347958,,171.68143834298223,,-39.003626284637384,,0.0,29.848444277104196,-29.444500200587196,452.54756324196904,-19.827290979594004,,,950.0621811448933
LCOE_SC_ESC_5.xlsx,MIDAT_F-Ein,0.0,70.57943021286056,,,,0.0,,313.6807225347958,,171.68143834298223,,-39.003626284637384,,0.0,29.848444277104196,-29.444500200587196,452.54756324196904,-19.827290979594004,,,950.0621811448933
LCOE_SC_ESC_5.xlsx,SE_F-Ein,0.0,70.57943021286056,,,,0.0,,313.6807225347958,,171.68143834298223,,-39.003626284637384,,0.0,29.848444277104196,-29.444500200587196,452.54756324196904,-19.827290979594004,,,950.0621811448933
LCOE_SC_ESC_5.xlsx,CEN_F-Ein,0.0,70.57943021286056,,,,0.0,,313.6807225347958,,171.68143834298223,,-39.003626284637384,,0.0,29.848444277104196,-29.444500200587196,452.54756324196904,-19.827290979594004,,,950.0621811448933
LCOE_SC_ESC_5.xlsx,NCEN_F-Ein,0.0,70.57943021286056,,,,0.0,,313.6807225347958,,171.68143834298223,,-39.003626284637384,,0.0,29.848444277104196,-29.444500200587196,452.54756324196904,-19.827290979594004,,,950.0621811448933
LCOE_SC_ESC_5.xlsx,TX_F-Ein,0.0,70.57943021286056,,,,0.0,,313.6807225347958,,171.68143834298223,,-39.003626284637384,,0.0,29.848444277104196,-29.444500200587196,452.54756324196904,-19.827290979594004,,,950.0621811448933
LCOE_SC_ESC_5.xlsx,SW_F-Ein,0.0,70.57943021286056,,,,0.0,,313.6807225347958,,171.68143834298223,,-39.003626284637384,,0.0,29.848444277104196,-29.444500200587196,452.54756324196904,-19.827290979594004,,,950.0621811448933
LCOE_SC_ESC_5.xlsx,NW_F-Ein,0.0,70.57943021286056,,,,0.0,,313.6807225347958,,171.68143834298223,,-39.003626284637384,,0.0,29.848444277104196,-29.444500200587196,452.54756324196904,-19.827290979594004,,,950.0621811448933
LCOE_SC_ESC_5.xlsx,CA_F-Ein,0.0,70.57943021286056,,,,0.0,,313.6807225347958,,171.68143834298223,,-39.003626284637384,,0.0,29.848444277104196,-29.444500200587196,452.54756324196904,-19.827290979594004,,,950.0621811448933
LCOE_SYNTHETIC_5.xlsx,CA_S-H2in,0.0,56.54569605054605,,,,,,194.2604047945207,,106.85541647640798,,-43.02,,0.0,37.99520282683248,,,-18.935202524983783,868.4413641000007,502.995191018631,1705.138072741955
LCOE_SYNTHETIC_5.xlsx,NW_S-H2in,0.0,41.512535170251034,,,,,,194.2604047945207,,106.85541647640798,,-43.02,,0.0,143.20620582683247,,,-18.93640335176068,859.9375137600006,502.995191018631,1786.810863694883
LCOE_SYNTHETIC_5.xlsx,NCEN_S-H2in,0.0,47.596701894150044,,,,,,194.2604047945207,,106.85541647640798,,-43.02,,0.0,458.83921482683246,,,-18.531272002448894,575.9607066000004,502.995191018631,1824.9563636080934
LCOE_SYNTHETIC_5.xlsx,SW_S-H2in,0.0,43.32516756231904,,,,,,194.2604047945207,,106.85541647640798,,-43.02,,0.0,248.41720882683248,,,-18.936280508561662,796.7571121500006,502.995191018631,1830.65422032015
LCOE_SYNTHETIC_5.xlsx,TX_S-H2in,0.0,31.26469163372103,,,,,,194.2604047945207,,106.85541647640798,,-43.02,,0.0,353.62821182683246,,,-18.393397764811834,753.5941160100006,502.995191018631,1881.1846339953017
LCOE_SYNTHETIC_5.xlsx,SE_S-H2in,0.0,59.04126179845204,,,,,,194.2604047945207,,106.85541647640798,,-43.02,,0.0,669.2612208268325,,,-18.53119056706977,524.7687838200004,502.995191018631,1995.631088167775
LCOE_SYNTHETIC_5.xlsx,CEN_S-H2in,0.0,38.92502553625803,,,,,,194.2604047945207,,106.85541647640798,,-43.02,,0.0,564.0502178268325,,,-18.53119884863375,663.9875023500006,502.995191018631,2009.5225591540172
LCOE_SYNTHETIC_5.xlsx,MIDAT_S-H2in,0.0,60.90030701667005,,,,,,194.2604047945207,,106.85541647640798,,-43.02,,0.0,774.4722238268325,,,-18.531973174865747,482.36432952000035,502.995191018631,2060.295899478197
LCOE_SYNTHETIC_5.xlsx,NE_S-H2in,0.0,73.40054563529706,,,,,,194.2604047945207,,106.85541647640798,,-43.02,,0.0,879.6832268268325,,,-18.53176475550562,407.6590161000003,502.995191018631,2103.302036096184
LCOE_BIO_ETHYLENE_5.xlsx,NW_B-NGin,0.0,6.159635720739899,10.452929675842567,0.0,731.5650132921048,22.569491055960977,63.56955424938076,11.843234411429817,8.867721760404237e-05,11.386217261862534,1.8810319008724457e-05,1.5613297332705607,-115.58727210015257,-228.39508433695,2005.2385558080275,,,,,,2520.3637122590535
LCOE_BIO_ETHYLENE_5.xlsx,CA_B-NGin,0.0,8.390258215225696,14.238306137262882,0.0,731.5650132921048,22.568059841770115,63.56552307083433,11.843234411429817,8.867721760404237e-05,11.386217261862534,1.8810319008724457e-05,1.5613297332705607,-115.58727210015257,-230.65366427388153,2005.2385558080275,,,,,,2524.1156688852907
LCOE_BIO_ETHYLENE_5.xlsx,SW_B-NGin,0.0,6.428594366242077,10.909353713659925,0.0,731.5650132921048,22.569344644394327,63.569141864448994,11.843234411429817,8.867721760404237e-05,11.386217261862534,1.8810319008724457e-05,1.5613297332705607,-115.58727210015257,-211.61468701358632,2005.2385558080275,,,,,,2537.868933469238
LCOE_BIO_ETHYLENE_5.xlsx,TX_B-NGin,0.0,4.639059276798712,7.872504573471297,0.0,731.5650132921048,21.92230586929567,61.74668311191885,11.843234411429817,8.867721760404237e-05,11.386217261862534,1.8810319008724457e-05,1.5613297332705607,-115.58727210015257,-200.15081203908198,2005.2385558080275,,,,,,2542.036926686482
LCOE_BIO_ETHYLENE_5.xlsx,CEN_B-NGin,0.0,5.775700682710142,9.801390179910344,0.0,731.5650132921048,22.08654510052916,62.2092817010446,11.843234411429817,8.867721760404237e-05,11.386217261862534,1.8810319008724457e-05,1.5613297332705607,-115.58727210015257,-176.35174552954027,2005.2385558080275,,,,,,2569.5283580287332
LCOE_BIO_ETHYLENE_5.xlsx,NCEN_B-NGin,0.0,7.062405222283659,11.984933602853829,0.0,731.5650132921048,22.086632289439635,62.20952727858823,11.843234411429817,8.867721760404237e-05,11.386217261862534,1.8810319008724457e-05,1.5613297332705607,-115.58727210015257,-152.97227072174184,2005.2385558080275,,,,,,2596.378413565503
LCOE_BIO_ETHYLENE_5.xlsx,SE_B-NGin,0.0,8.760550606697674,14.866694000285923,0.0,731.5650132921048,22.08653523008646,62.20925389981324,11.843234411429817,8.867721760404237e-05,11.386217261862534,1.8810319008724457e-05,1.5613297332705607,-115.58727210015257,-139.37595315956622,2005.2385558080275,,,,,,2614.554266471396
LCOE_BIO_ETHYLENE_5.xlsx,MIDAT_B-NGin,0.0,9.036395993775175,15.334804869702783,0.0,731.5650132921048,22.087467986921197,62.21188111617626,11.843234411429817,8.867721760404237e-05,11.386217261862534,1.8810319008724457e-05,1.5613297332705607,-115.58727210015257,-128.11354308774114,2005.2385558080275,,,,,,2626.5641927729134
LCOE_SYNTHETIC_5.xlsx,CA_S-CC90-H2in,0.0,72.09688722856204,,,,,,214.5739110730595,,117.95601525875196,,-45.26,,0.0,987.1615746609835,,,-18.93520252498377,819.5359630500006,502.99519101863086,2650.1243397650046
LCOE_BIO_ETHYLENE_5.xlsx,NE_B-NGin,0.0,10.891183132100691,18.48238703195523,0.0,731.5650132921048,22.087219580780022,62.21118145185383,11.843234411429817,8.867721760404237e-05,11.386217261862534,1.8810319008724457e-05,1.5613297332705607,-115.58727210015257,-108.27218707528428,2005.2385558080275,,,,,,2651.4069700154846
LCOE_SYNTHETIC_5.xlsx,NW_S-CC90-H2in,0.0,52.92930807794703,,,,,,214.5739110730595,,117.95601525875196,,-45.26,,0.0,1092.3725776609836,,,-18.936403351760667,811.5109984800006,502.99519101863086,2728.1415982176127
LCOE_SYNTHETIC_5.xlsx,SW_S-CC90-H2in,0.0,55.24045043334303,,,,,,214.5739110730595,,117.95601525875196,,-45.26,,0.0,1197.5835806609834,,,-18.93628050856165,751.8885375750004,502.99519101863086,2776.0414055112074
LCOE_SYNTHETIC_5.xlsx,NCEN_S-CC90-H2in,0.0,60.686741672550035,,,,,,214.5739110730595,,117.95601525875196,,-45.26,,0.0,1408.0055866609835,,,-18.531272002448883,543.5260593000004,502.99519101863086,2783.9522329815272
LCOE_SYNTHETIC_5.xlsx,TX_S-CC90-H2in,0.0,39.86310372653702,,,,,,214.5739110730595,,117.95601525875196,,-45.26,,0.0,1302.7945836609836,,,-18.393397764811823,711.1562221050004,502.99519101863086,2825.6856290781516
LCOE_SYNTHETIC_5.xlsx,SE_S-CC90-H2in,0.0,75.27878319704404,,,,,,214.5739110730595,,117.95601525875196,,-45.26,,0.0,1618.4275926609835,,,-18.531190567069757,495.21695811000035,502.99519101863086,2960.6572607514004
LCOE_SYNTHETIC_5.xlsx,CEN_S-CC90-H2in,0.0,49.63018182582603,,,,,,214.5739110730595,,117.95601525875196,,-45.26,,0.0,1513.2165896609836,,,-18.53119884863374,626.5957146750004,502.99519101863086,2961.1764046636185
LCOE_SYNTHETIC_5.xlsx,MIDAT_S-CC90-H2in,0.0,77.64910282899004,,,,,,214.5739110730595,,117.95601525875196,,-45.26,,0.0,1723.6385956609834,,,-18.531973174865737,455.2004679600003,502.99519101863086,3028.2213106255504
LCOE_SYNTHETIC_5.xlsx,NE_S-CC90-H2in,0.0,93.58715571300904,,,,,,214.5739110730595,,117.95601525875196,,-45.26,,0.0,1828.8495986609832,,,-18.53176475550561,384.7021090500003,502.99519101863086,3078.872216018929
