Levelized cost for Bioethylene Production - $/GJ-ethylene - chemicals CO2 sequestration,,,,,,,,,,,,,,,,,
id_LC,h2_consumption,elec_consumption,elec_consumption - ethanol prod.,elec_production - ethanol prod.,biomass_consumption - ethanol prod.,natgas_consumption,natgas_consumption - ethanol prod.,investment_cost,investment_cost - ethanol prod.,fixed_om_cost,fixed_om_cost - ethanol prod.,variable_om_cost,variable_om_cost - ethanol prod.,modified capture cost,modified emissions cost,LCOE ($/t-ethylene),
CA_B-NGin,0.0,8.399421375552128,14.253856061778412,0.0,731.5650132921048,22.532116624694076,63.46428488685636,11.843234411429817,26.201549810398898,11.386217261862534,116.84791455349433,1.5613297332705607,-115.58727210015257,-553.2351694062085,123.43785113332096,462.6703476384018,
NW_B-NGin,0.0,6.161904551428504,10.456779891782208,0.0,731.5650132921048,22.532116624694076,63.46428488685636,11.843234411429817,26.201549810398898,11.386217261862534,116.84791455349433,1.5613297332705607,-115.58727210015257,-548.3054761132245,123.43785113332096,461.5654479372658,
SW_B-NGin,0.0,6.4342729962902965,10.918990374534092,0.0,731.5650132921048,22.532116624694076,63.46428488685636,11.843234411429817,26.201549810398898,11.386217261862534,116.84791455349433,1.5613297332705607,-115.58727210015257,-498.6856318403844,123.43785113332096,511.91987113771955,
TX_B-NGin,0.0,4.643779281617299,7.880514442995268,0.0,731.5650132921048,21.922435830124495,61.747049161465014,11.843234411429817,26.201549810398898,11.386217261862534,116.84791455349433,1.5613297332705607,-115.58727210015257,-471.85068207691694,123.43785113332096,531.5989347350144,
NCEN_B-NGin,0.0,7.070997668333297,11.999515022660512,0.0,731.5650132921048,22.080218146761275,62.191461111746264,11.843234411429817,26.201549810398898,11.386217261862534,116.84791455349433,1.5613297332705607,-115.58727210015257,-361.08483930085214,123.43785113332096,649.5131907443783,
CEN_B-NGin,0.0,5.782349894934971,9.812673923127798,0.0,731.5650132921048,22.080218146761275,62.191461111746264,11.843234411429817,26.201549810398898,11.386217261862534,116.84791455349433,1.5613297332705607,-115.58727210015257,-415.94739048103264,123.43785113332096,591.1751506912668,
SE_B-NGin,0.0,8.770884858003843,14.884231271490476,0.0,731.5650132921048,22.080218146761275,62.191461111746264,11.843234411429817,26.201549810398898,11.386217261862534,116.84791455349433,1.5613297332705607,-115.58727210015257,-327.7503189829391,123.43785113332096,687.4323145007919,
MIDAT_B-NGin,0.0,9.05282460897825,15.362684304002933,0.0,731.5650132921048,22.080218146761275,62.191461111746264,11.843234411429817,26.201549810398898,11.386217261862534,116.84791455349433,1.5613297332705607,-115.58727210015257,-315.6264887377132,123.43785113332096,700.3165375295047,
NE_B-NGin,0.0,10.902007848174145,18.500756624088055,0.0,731.5650132921048,22.080218146761275,62.191461111746264,11.843234411429817,26.201549810398898,11.386217261862534,116.84791455349433,1.5613297332705607,-115.58727210015257,-264.2841493764976,123.43785113332096,756.6461324500012,
CA_B-H2in,48.96515054524102,8.399421375552128,14.253856061778412,0.0,731.5650132921048,0.0,63.46428488685636,11.843234411429817,26.201549810398898,11.386217261862534,116.84791455349433,1.5613297332705607,-115.58727210015257,-553.2351694062085,91.10108048558487,456.7666109112128,
NW_B-H2in,45.85861450363118,6.161904551428504,10.456779891782208,0.0,731.5650132921048,0.0,63.46428488685636,11.843234411429817,26.201549810398898,11.386217261862534,116.84791455349433,1.5613297332705607,-115.58727210015257,-548.3054761132245,91.10108048558487,452.555175168467,
SW_B-H2in,43.445561098816704,6.4342729962902965,10.918990374534092,0.0,731.5650132921048,0.0,63.46428488685636,11.843234411429817,26.201549810398898,11.386217261862534,116.84791455349433,1.5613297332705607,-115.58727210015257,-498.6856318403844,91.10108048558487,500.49654496410625,
TX_B-H2in,30.571228257388643,4.643779281617299,7.880514442995268,0.0,731.5650132921048,0.0,61.747049161465014,11.843234411429817,26.201549810398898,11.386217261862534,116.84791455349433,1.5613297332705607,-115.58727210015257,-471.85068207691694,91.10108048558487,507.9109565145425,
NCEN_B-H2in,45.48093225954009,7.070997668333297,11.999515022660512,0.0,731.5650132921048,0.0,62.191461111746264,11.843234411429817,26.201549810398898,11.386217261862534,116.84791455349433,1.5613297332705607,-115.58727210015257,-361.08483930085214,91.10108048558487,640.5771342094213,
CEN_B-H2in,42.34958492759852,5.782349894934971,9.812673923127798,0.0,731.5650132921048,0.0,62.191461111746264,11.843234411429817,26.201549810398898,11.386217261862534,116.84791455349433,1.5613297332705607,-115.58727210015257,-415.94739048103264,91.10108048558487,579.1077468243681,
SE_B-H2in,49.53540399267638,8.770884858003843,14.884231271490476,0.0,731.5650132921048,0.0,62.191461111746264,11.843234411429817,26.201549810398898,11.386217261862534,116.84791455349433,1.5613297332705607,-115.58727210015257,-327.7503189829391,91.10108048558487,682.5507296989713,
MIDAT_B-H2in,51.617772862038194,9.05282460897825,15.362684304002933,0.0,731.5650132921048,0.0,62.191461111746264,11.843234411429817,26.201549810398898,11.386217261862534,116.84791455349433,1.5613297332705607,-115.58727210015257,-315.6264887377132,91.10108048558487,697.5173215970458,
NE_B-H2in,54.840989070198766,10.902007848174145,18.500756624088055,0.0,731.5650132921048,0.0,62.191461111746264,11.843234411429817,26.201549810398898,11.386217261862534,116.84791455349433,1.5613297332705607,-115.58727210015257,-264.2841493764976,91.10108048558487,757.0701327257027,
0.0,,,,,,,,,,,,,,,,,
0.0,,,,,,,,,,,,,,,,,
0.0,,,,,,,,,,,,,,,,,
0.0,,,,,,,,,,,,,,,,,
0.0,,,,,,,,,,,,,,,,,
0.0,,,,,,,,,,,,,,,,,
0.0,,,,,,,,,,,,,,,,,
0.0,,,,,,,,,,,,,,,,,
0.0,,,,,,,,,,,,,,,,,
0.0,,,,,,,,,,,,,,,,,
0.0,,,,,,,,,,,,,,,,,
0.0,,,,,,,,,,,,,,,,,
0.0,,,,,,,,,,,,,,,,,
0.0,,,,,,,,,,,,,,,,,
0.0,,,,,,,,,,,,,,,,,
0.0,,,,,,,,,,,,,,,,,
0.0,,,,,,,,,,,,,,,,,
0.0,,,,,,,,,,,,,,,,,
0.0,,,,,,,,,,,,,,,,,
0.0,,,,,,,,,,,,,,,,,
0.0,,,,,,,,,,,,,,,,,
0.0,,,,,,,,,,,,,,,,,
0.0,,,,,,,,,,,,,,,,,
0.0,,,,,,,,,,,,,,,,,
0.0,,,,,,,,,,,,,,,,,
0.0,,,,,,,,,,,,,,,,,
0.0,,,,,,,,,,,,,,,,,
0.0,,,,,,,,,,,,,,,,,
0.0,,,,,,,,,,,,,,,,,
0.0,,,,,,,,,,,,,,,,,
0.0,,,,,,,,,,,,,,,,,
0.0,,,,,,,,,,,,,,,,,
0.0,,,,,,,,,,,,,,,,,
0.0,,,,,,,,,,,,,,,,,
0.0,,,,,,,,,,,,,,,,,
0.0,,,,,,,,,,,,,,,,,
0.0,,,,,,,,,,,,,,,,,
0.0,,,,,,,,,,,,,,,,,
0.0,,,,,,,,,,,,,,,,,
0.0,,,,,,,,,,,,,,,,,
0.0,,,,,,,,,,,,,,,,,
0.0,,,,,,,,,,,,,,,,,
0.0,,,,,,,,,,,,,,,,,
