UNSORTED,,,,,,,,,
id_LC,elec_production,elec_consumption,biomass_consumption,investment_cost,fixed_om_cost,variable_om_cost,modified capture cost,modified emissions cost,LCOE ($/MWh-fuel)
CA_Gasoline_Gasification_Non_CCS_Herb,0.0,0.0,155233.10599584243,22.352772898575573,17.798124276971542,10.909522866759056,0.0,-0.00043709405316055957,155284.1659787907
NW_Gasoline_Gasification_Non_CCS_Herb,0.0,0.0,64.69287470986221,22.303097616811737,17.758570936437994,10.885278285347423,0.0,0.0002869767231839886,115.64010852518255
SW_Gasoline_Gasification_Non_CCS_Herb,0.0,0.0,59.79726025354214,22.45167405631722,17.87687312413289,10.957792692020881,0.0,-0.0006187914810893972,111.08298133453204
TX_Gasoline_Gasification_Non_CCS_Herb,0.0,0.0,65.95013888888889,22.40155871244151,17.836969389480803,10.933333333333334,0.0,0.00010888141248488626,117.12210920555702
NCEN_Gasoline_Gasification_Non_CCS_Herb,0.0,0.0,49.46131952285111,22.169526466193158,17.65221652800221,10.820087379117371,0.0,5.6814143463221705e-05,100.10320671030732
CEN_Gasoline_Gasification_Non_CCS_Herb,0.0,0.0,52.855525704973076,22.303097616811737,17.758570936437994,10.885278285347423,0.0,0.00028697672324167427,103.80275952029348
SE_Gasoline_Gasification_Non_CCS_Herb,0.0,0.0,48.2776463022508,22.34060962863324,17.788439420822804,10.903586445708632,0.0,-0.0005732165536261272,99.30970858086184
MIDAT_Gasoline_Gasification_Non_CCS_Herb,0.0,0.0,48.55979288630885,22.21751481491715,17.690426668565603,10.843508633836768,0.0,0.0005993731707469529,99.3118423767991
NE_Gasoline_Gasification_Non_CCS_Herb,0.0,0.0,48.76188345422466,22.13367102738781,17.623667069786954,10.80258772789649,0.0,-0.00034856950732856947,99.3214607097886
CA_Gasoline_Gasification_Non_CCS_Wood,0.0,0.0,71.63178059895833,21.00146129291392,16.722158802638255,10.25,0.0,0.00010888141248198926,119.605509575923
NW_Gasoline_Gasification_Non_CCS_Wood,0.0,0.0,69.46114544014166,21.045501824074787,16.757225541354817,10.271494477841465,0.0,-0.0005732165535934675,117.53479406685915
SW_Gasoline_Gasification_Non_CCS_Wood,0.0,0.0,64.66370225776106,21.24249405657671,16.914078216930058,10.36763875823142,0.0,0.0005479138004456139,113.18846120329968
TX_Gasoline_Gasification_Non_CCS_Wood,0.0,0.0,72.3354155407007,21.410677648642714,17.04799236201266,10.449722656805575,0.0,7.871038883180964e-05,121.24388691855049
NCEN_Gasoline_Gasification_Non_CCS_Wood,0.0,0.0,52.8981970620188,21.331794607851347,16.985182697649282,10.41122289924897,0.0,0.0003794201976957381,101.62677668696608
CEN_Gasoline_Gasification_Non_CCS_Wood,0.0,0.0,58.004543008214526,21.320716818186238,16.976362142004206,10.405816259087905,0.0,0.0002490879342690322,106.70768731542714
SE_Gasoline_Gasification_Non_CCS_Wood,0.0,0.0,51.64216086547508,21.24249405657671,16.914078216930058,10.36763875823142,0.0,0.0005479138004566024,100.16691981101373
MIDAT_Gasoline_Gasification_Non_CCS_Wood,0.0,0.0,50.453211934643626,21.3883695781587,17.030229831491027,10.438834951456311,0.0,-0.00018246793899267367,99.31046382781066
NE_Gasoline_Gasification_Non_CCS_Wood,0.0,0.0,50.14486607568393,21.523945460052467,17.138180482886906,10.505004289390907,0.0,0.00016954268424979553,99.31216585069846
CA_Gasoline_Gasification_Non_CCS_Agri,0.0,0.0,65.39982180654688,22.230638623815942,17.700876342206893,10.849913856756093,0.0,-0.0005280903086877234,116.18072253901713
NW_Gasoline_Gasification_Non_CCS_Agri,0.0,0.0,60.45088304975231,24.317005365217582,19.36212055201018,11.868188671117812,0.0,0.0006114567176846313,115.99880909481556
SW_Gasoline_Gasification_Non_CCS_Agri,0.0,0.0,56.8618449989427,23.874784502158008,19.010007554024796,11.652357792345104,0.0,0.00015373919791210423,111.39914858666852
TX_Gasoline_Gasification_Non_CCS_Agri,0.0,0.0,57.89053508438703,24.508353158019258,19.514478910942263,11.961578119064416,0.0,-0.00022496791494538984,113.87472030449801
NCEN_Gasoline_Gasification_Non_CCS_Agri,0.0,0.0,46.44243442964196,23.50205160505937,18.713223506033152,11.470441298917569,0.0,0.0002855112771140641,100.12843635092916
CEN_Gasoline_Gasification_Non_CCS_Agri,0.0,0.0,49.50155786272351,23.680741630896172,18.855503271560643,11.557652980965864,0.0,-0.0005251467268284694,103.59493059941936
SE_Gasoline_Gasification_Non_CCS_Agri,0.0,0.0,45.41305622322082,23.59783799993839,18.789492261047812,11.517190929041696,0.0,-4.6299617100136384e-05,99.31753111363163
MIDAT_Gasoline_Gasification_Non_CCS_Agri,0.0,0.0,45.57118266124831,23.52898945726898,18.734672444093626,11.4835886214442,0.0,0.0005730662427972234,99.31900625029792
NE_Gasoline_Gasification_Non_CCS_Agri,0.0,0.0,46.19924031726411,23.259962074722957,18.52046265409626,11.352286773794807,0.0,0.00037109707062804153,99.33232291694877
CA_Gasoline_Gasification_CCS_31_Herb,0.0,1.8800601176994653,155233.10599584243,27.285633770447575,22.229374032760315,11.67451989705009,-18.634686629763777,-0.00043709405314899683,155277.54045993657
NW_Gasoline_Gasification_CCS_31_Herb,0.0,1.37716259484419,64.69287470986221,27.224996034279357,22.179972984240674,11.648575238283371,-18.469916394543766,0.00028697672319552575,108.65395214368922
SW_Gasoline_Gasification_CCS_31_Herb,0.0,1.4468708141685311,59.79726025354214,27.406360661104788,22.32772920496592,11.726174496644296,-17.048658471428386,-0.0006187914811126253,105.65511816751618
TX_Gasoline_Gasification_CCS_31_Herb,0.0,1.041773159375,65.95013888888889,27.34518574891482,22.27789052370483,11.7,-16.12756229186527,0.00010888141248488626,112.18753491043073
NCEN_Gasoline_Gasification_CCS_31_Herb,0.0,1.5695460188503263,49.46131952285111,27.061948097693918,22.04713921544791,11.5788130185067,-12.40649933517034,5.681414345175367e-05,99.3123233523231
CEN_Gasoline_Gasification_CCS_31_Herb,0.0,1.2913229450343227,52.855525704973076,27.224996034279357,22.179972984240674,11.648575238283371,-14.226534124516984,0.0002869767232186,100.97414575901705
SE_Gasoline_Gasification_CCS_31_Herb,0.0,1.9619657737323768,48.2776463022508,27.270786282370654,22.21727791035812,11.668167202572347,-11.215023482819008,-0.0005732165536145707,100.18024677191167
MIDAT_Gasoline_Gasification_CCS_31_Herb,0.0,2.012591976681261,48.55979288630885,27.120526624594024,22.094862643670453,11.603876617307028,-10.388446619115435,0.0005993731707584457,101.00380350261695
NE_Gasoline_Gasification_CCS_31_Herb,0.0,2.4165373701725152,48.76188345422466,27.018179998927796,22.01148171720689,11.560086257596549,-8.796520784325397,-0.00034856950734001897,102.97129944429567
CA_Gasoline_Gasification_CCS_31_Wood,0.0,1.766403209542411,71.63178059895833,25.63611163960765,20.88552236597328,10.96875,-18.795438549965404,0.00010888141248198926,112.09323814552874
NW_Gasoline_Gasification_CCS_31_Wood,0.0,1.2995090816440655,69.46114544014166,25.689871135566555,20.929319770627213,10.991751712568153,-18.31209098462859,-0.0005732165536152407,110.05893293936543
SW_Gasoline_Gasification_CCS_31_Wood,0.0,1.3689466804797743,64.66370225776106,25.930336062940867,21.125224504134028,11.094637817497649,-16.92543238967215,0.0005479138004456139,107.25796284694168
TX_Gasoline_Gasification_CCS_31_Wood,0.0,0.995692736595079,72.3354155407007,26.1356347934444,21.292479635798102,11.182477599203526,-16.476617028810335,7.871038880965867e-05,115.46516198732027
NCEN_Gasoline_Gasification_CCS_31_Wood,0.0,1.5102367365736147,52.8981970620188,26.039343663413288,21.214032070185127,11.141278163525577,-12.345746077194349,0.0003794201976847034,100.45772103871975
CEN_Gasoline_Gasification_CCS_31_Wood,0.0,1.234444259937683,58.004543008214526,26.02582120187531,21.203015435647693,11.135492399206875,-14.222214969813987,0.0002490879342690322,103.38135042300236
SE_Gasoline_Gasification_CCS_31_Wood,0.0,1.865528603762935,51.64216086547508,25.930336062940867,21.125224504134028,11.094637817497649,-11.348024086161626,0.0005479138004346254,100.31041168144935
MIDAT_Gasoline_Gasification_CCS_31_Wood,0.0,1.9374831688373193,50.453211934643626,26.108403727119242,21.27029471739945,11.17082642671087,-10.410109719860833,-0.00018246793898160968,100.52992778691069
NE_Gasoline_Gasification_CCS_31_Wood,0.0,2.349967996425508,50.14486607568393,26.273898803647068,21.405122150314053,11.241635687732343,-9.013107901255669,0.00016954268428319777,102.4025523552315
CA_Gasoline_Gasification_CCS_31_Agri,0.0,1.8697875765690377,65.39982180654688,27.136546625553674,22.107914002357344,11.610730986955453,-18.461791656144587,-0.0005280903086647243,109.66248125152914
NW_Gasoline_Gasification_CCS_31_Agri,0.0,1.5015165508830497,60.45088304975231,29.683337534897845,24.18276292041188,12.700409218177903,-19.793112401732003,0.0006114567176846313,108.72640832910868
SW_Gasoline_Gasification_CCS_31_Agri,0.0,1.5385814351342781,56.8618449989427,29.143526363825483,23.742983345204557,12.46944385705223,-18.22247258021565,0.00015373919793680452,105.53406115914153
TX_Gasoline_Gasification_CCS_31_Agri,0.0,1.1397485696532264,57.89053508438703,29.916912394753503,24.373054374444532,12.800347316437835,-17.085216946179834,-0.000224967914932712,109.03515582558137
NCEN_Gasoline_Gasification_CCS_31_Agri,0.0,1.6638854053913406,46.44243442964196,28.688537921426043,23.372308126451365,12.274771024146544,-13.132974960503223,0.00028551127713837877,99.30924745783118
CEN_Gasoline_Gasification_CCS_31_Agri,0.0,1.3710869023124115,49.50155786272351,28.906661669452195,23.550011690938565,12.368098159509202,-15.175652894492293,-0.0005251467268529689,100.52123824371674
SE_Gasoline_Gasification_CCS_31_Agri,0.0,2.072376325425854,45.41305622322082,28.80546267625263,23.46756573089609,12.324798829553767,-11.829558728981485,-4.629961711234327e-05,100.25365475675058
MIDAT_Gasoline_Gasification_CCS_31_Agri,0.0,2.1313929931228506,45.57118266124831,28.721420480260644,23.399097267786257,12.288840262582056,-10.998475202064053,0.0005730662427972234,101.11403152917887
NE_Gasoline_Gasification_CCS_31_Agri,0.0,2.5395049701792334,46.19924031726411,28.393023521740975,23.131555055515523,12.148331273176762,-9.200540030927732,0.0003710970706521057,103.21148620401954
CA_Gasoline_Gasification_CCS_99_Herb,0.0,20.942533261136408,155233.10599584243,37.07028492029699,27.28471970477487,14.224509998020194,-59.63940474385566,-0.00043709405314899683,155272.98820188874
NW_Gasoline_Gasification_CCS_99_Herb,0.0,15.340612343720677,64.69287470986221,36.987902441092416,27.224083999964016,14.19289841473653,-59.11206565072965,0.0002869767231839886,99.32659323536939
SW_Gasoline_Gasification_CCS_99_Herb,0.0,16.117112354561275,59.79726025354214,37.23430457517676,27.40544255109478,14.287447178722347,-54.56339905889631,-0.0006187914811474673,100.27754906271984
TX_Gasoline_Gasification_CCS_99_Herb,0.0,11.604612445833332,65.95013888888889,37.15119228817859,27.344269688257512,14.255555555555556,-51.61547570754562,0.0001088814125080624,104.69040204058078
NCEN_Gasoline_Gasification_CCS_99_Herb,0.0,17.48362693044033,49.46131952285111,36.766385377727175,27.061041525466173,14.107898483137793,-39.70639539077557,5.681414344028563e-05,105.17393326299047
CEN_Gasoline_Gasification_CCS_99_Herb,0.0,14.384419664378488,52.855525704973076,36.987902441092416,27.224083999964016,14.19289841473653,-45.531327873212454,0.0002869767232301371,100.11378932865532
SE_Gasoline_Gasification_CCS_99_Herb,0.0,21.85490404630225,48.2776463022508,37.05011311054565,27.269872714087132,14.216769725451398,-35.89313509760732,-0.0005732165536376837,112.77559758447629
MIDAT_Gasoline_Gasification_CCS_99_Herb,0.0,22.418843959266,48.55979288630885,36.845970213493395,27.119618089992198,14.1384365622079,-33.247716201880564,0.0005993731707814315,115.83554488255852
NE_Gasoline_Gasification_CCS_99_Herb,0.0,26.91850849617722,48.76188345422466,36.70692200204276,27.01727489292646,14.085081356596746,-28.15283529137464,-0.00034856950734001897,125.33648634108586
CA_Gasoline_Gasification_CCS_99_Wood,0.0,19.676476097842265,71.63178059895833,34.829242770167426,25.63525283274142,13.364583333333334,-60.15388341595436,0.00010888141248198926,104.98356109850091
NW_Gasoline_Gasification_CCS_99_Wood,0.0,14.475607407055314,69.46114544014166,34.90228046645605,25.689010527763244,13.392609161657113,-58.606953131919596,-0.0005732165536261272,99.31312665460013
SW_Gasoline_Gasification_CCS_99_Wood,0.0,15.249092898024461,64.66370225776106,35.22897631842335,25.929467399589438,13.517968015051741,-54.16902000059108,0.0005479138004566024,100.42073480205941
TX_Gasoline_Gasification_CCS_99_Wood,0.0,11.091309292561514,72.3354155407007,35.50789534583418,26.134759252608514,13.624994073863366,-52.732608350987874,7.871038877643219e-05,105.96184386496915
NCEN_Gasoline_Gasification_CCS_99_Wood,0.0,16.822963686174482,52.8981970620188,35.3770741358311,26.038471348319465,13.574795711114259,-39.511957554823425,0.0003794201976957381,105.19992380883238
CEN_Gasoline_Gasification_CCS_99_Wood,0.0,13.750831544896611,58.004543008214526,35.358702508246644,26.024949339782435,13.567746199603437,-45.517504629462685,0.0002490879342800612,101.18951705921526
SE_Gasoline_Gasification_CCS_99_Wood,0.0,20.780662525682033,51.64216086547508,35.22897631842335,25.929467399589438,13.517968015051741,-36.31879703502132,0.0005479138004566024,110.78098600300078
MIDAT_Gasoline_Gasification_CCS_99_Wood,0.0,21.58218523135212,50.453211934643626,35.47089919629081,26.107529098521027,13.610798010892731,-33.31704789814306,-0.0001824679390037376,113.90739310561824
NE_Gasoline_Gasification_CCS_99_Wood,0.0,26.176972993804217,50.14486607568393,35.695740946033766,26.273018630982342,13.697073682203795,-28.84601178452146,0.00016954268430546595,123.14183008687091
